global_emp_id,gender,unified_grade,city,sub_bu,ijp_90_days,tenure,bench_ageing,marital_status,education_score,leaves,employee_status,months_since_last_promotion,payposition_2021,report_month,tenure_in_capgemini_yr,average_rating,rating_diff,pred,Retention_Probability,Termination_Probability
88YANBvkFsPitbYKb6NqjQ==,Female,B2,Chennai,BPS DM,0,2.924084683,0,Single,53,0,1,328.5488408,1.071342415,7,14,3,0,1,0.446520572,0.553479428
AvCV3f0oiLfWOIxlcpmawg==,Male,B2,Kolkata,BPS ECM,0,30.81788127,0,Marr.,53,0.285714286,1,328.5488408,1.242527703,7,14,3,0,1,0.264069067,0.735930933
oq82Zgav40dSxXz7wlSihw==,Female,B2,Gandhinagar,BPS Cloud Data Platform,0,7.211647056,0,Single,53,0.333333333,1,328.5488408,0.960601456,7,14,2.5,-1,1,0.442318639,0.557681361
vWl3DhMawfbhe7oCslnLxw==,Male,B1,Chennai,BPS ECM,0,0,0,Single,53,0,1,0.985646523,0.940846809,7,15,2.5,1,1,0.361989417,0.638010583
Wg2RWZlwnZJzXPBjBMmleg==,Female,B1,Bangalore,BPS DM,0,6.932380542,0,Single,53,0,1,6.932380542,1.100421872,7,15,1.5,-1,1,0.340118336,0.659881664
faCPTQb2jSpeqPauNSw2Xw==,Male,B2,Chennai,BPS Cloud Data Platform,0,4.993942381,0,Marr.,53,0.5,1,328.5488408,0.810830863,7,15,2,2,0,0.596256794,0.403743206
xlE7jE9e3ugeec47rse14A==,Male,B1,Chennai,BPS Cloud Data Platform,0,6.899525658,0,Single,53,0,1,0.985646523,0.940846809,7,15,3,0,1,0.237510523,0.762489477
nvEhTUGugs+ZkjpcCLuyTg==,Female,B1,Bangalore,BPS Oracle,0,4.993942381,0,Single,53,0,1,6.932380542,1.153612766,7,15,2,0,1,0.268050337,0.731949663
ziH01ttEDmdRHOG85BBcaQ==,Male,B1,Bangalore,BPS ECM,0,3.975440974,0,Single,53,0.75,1,0.985646523,0.940846809,7,15,3,0,1,0.215656758,0.784343242
xn9dJ7F7dkKLKAVMX1AcUw==,Female,B1,Kolkata,BPS Core BI,0,0,0,Single,53,0,1,0.985646523,0.940846809,7,15,3,0,1,0.29327514,0.70672486
GPR2bWDNvQ1PNktkV8XfcQ==,Female,B2,Bangalore,BPS Oracle,0,6.932380542,0,Marr.,53,0,1,3.975440974,1.484801357,7,15,2,2,0,0.505124362,0.494875638
6D84nukiTBy1h6kQTBPCQg==,Female,B1,Pune,BPS Core BI,0,3.975440974,0,Single,53,0.388888889,1,0.985646523,0.940846809,7,15,3,0,1,0.310147297,0.689852703
Dnhghe11uYk5sbRsCMgleg==,Male,B1,Chennai,BPS Cloud Data Platform,0,0,0,Single,53,0,1,3.975440974,1.025953191,7,15,3,0,1,0.410418832,0.589581168
ulbcOcJNVbt11eWf1/yrlA==,Female,B1,Bangalore,BPS Cloud Data Platform,0,0,0,Single,53,0.571428571,1,0.985646523,0.940846809,7,15,3,0,1,0.266840756,0.733159244
LJ0Bi8Pbf+DNjMmXBxOV7Q==,Female,B2,Chennai,BPS Big Data,0,13.96332574,0,Single,53,1.333333333,1,0.985646523,1.255005678,7,15,2.5,-1,1,0.244943346,0.755056654
wu/5ZLTrc2/HCqFC6eXkoQ==,Female,B3,Bangalore,BPS Core BI,0,5.355346106,0,Single,53,0.2,1,328.5488408,1.030541762,7,15,2,-2,0,0.648881334,0.351118666
H2gukKNZPnp423x6XzbZcA==,Male,B3,Bangalore,BPS Oracle,0,6.932380542,0,Single,53,0.25,1,328.5488408,0.928022897,7,15,2.5,1,0,0.575801257,0.424198743
l00esMaSlWB7h1gbjgL4Qg==,Female,B3,Bangalore,BPS ECM,0,3.482617713,0,Not Available,53,0,0,0,0.927177535,7,15,3,0,0,0.985241713,0.014758287
z3MKVjJbxo6yJLlPjoZvmw==,Male,B2,Bangalore,BPS Big Data,0,3.975440974,0,Marr.,53,0,1,0.985646523,1.629235932,7,15,1.5,1,1,0.35683615,0.64316385
KyUEiWXdOfQCEic8ur7m1A==,Female,B3,Bangalore,BPS Oracle,0,6.965235426,0,Marr.,53,1.25,1,328.5488408,1.265057119,7,15,3,0,1,0.48397321,0.51602679
s5QAsLYOVOYDrjFGDoUpcw==,Female,B2,Chennai,BPS Cloud Data Platform,0,10.90782152,0,Marr.,53,1.6,1,328.5488408,1.099389995,7,15,3,0,0,0.526651269,0.473348731
EctTBUBdUgVYTCFdNGjZzA==,Female,B3,Chennai,BPS Big Data,0,3.154068872,0,Marr.,53,0.375,1,328.5488408,1.112325418,7,15,2.5,-1,0,0.609416017,0.390583983
C9q76OGgRkJODOiB8RRGWQ==,Male,B1,Bangalore,BPS Big Data,0,0,0,Single,53,1.5,1,0.985646523,1.726219085,7,14,3,0,1,0.198355892,0.801644108
/e8tesxY3KxcLfiKi/RLIw==,Female,B1,Chennai,BPS Cloud Data Platform,0,12.5834206,0,Single,53,0.2,1,9.955029877,1.370224401,7,14,2,2,1,0.391367477,0.608632523
VGstmhf3n08wETLuFio7HQ==,Male,B1,Bangalore,BPS DM,0,5.125361917,0,Single,53,7,1,0.985646523,0.994038298,7,14,3,0,1,0.363605882,0.636394118
0OZL0SItS4ATy0I1/a5vzA==,Female,B1,Bangalore,BPS Cloud Data Platform,0,8.377995441,0,Single,53,0.2,1,0.985646523,0.994038298,7,14,3,0,1,0.480290181,0.519709819
rObl5K0QGtFfAxUhtOg8/Q==,Female,B2,Bangalore,BPS Oracle,0,6.965235426,0,Marr.,53,0.571428571,1,328.5488408,1.176780124,7,14,2.5,-1,1,0.402480792,0.597519208
d5AzJgHw1AOrlDK5fcYiHw==,Female,B3,Kolkata,BPS DM,0,0,0,Marr.,81,0.833333333,1,328.5488408,0.975704115,7,14,3,0,0,0.721991511,0.278008489
LmmTPfs0Do+SqowoWtSBIQ==,Male,A5,Bangalore,BPS Core BI,0,0,0,Single,53,0.5,1,9.955029877,0.83446383,7,14,3,0,0,0.744855481,0.255144519
vnZ6lwyPF32OAr8Sx9ArPQ==,Female,A5,Chennai,BPS Oracle,0,5.223926569,0,Single,53,0,1,9.955029877,0.877017021,7,14,2.5,1,1,0.306490718,0.693509282
H0uWFVwVQxFG6p8WdHZROQ==,Female,A5,Bangalore,BPS Core BI,0,4.303989815,0,Single,53,1,1,9.955029877,0.83446383,7,14,3,0,1,0.484208702,0.515791298
kiTqnyRDZb7GHYaMz9bk1A==,Female,C1,Kolkata,BPS DM,0,0,0,Marr.,53,2.5,1,3.975440974,1.043336759,7,18,3,0,1,0.202499844,0.797500156
8F85xAWLIcDrQccyytyQaQ==,Male,B3,Pune,BPS Cloud Data Platform,0,17.84020206,0,Marr.,81,0.25,0,328.5488408,1.221872797,7,13,3,0,0,0.758221682,0.241778318
IU0yIhydW2DzKD/Q8nl7sQ==,Female,B1,Chennai,BPS Big Data,0,6.932380542,0,Single,53,0.272727273,1,9.955029877,1.337425929,7,14,2.5,1,1,0.436664406,0.563335594
YaqOgf3d1GJciTBD/a5/EA==,Male,B1,Chennai,BPS Cloud Data Platform,0,6.603831701,0,Single,53,0,1,0.985646523,1.726219085,7,14,3,0,1,0.214072178,0.785927822
G4JzHYc2GOUi3PHp4NLbTw==,Male,B1,Chennai,BPS ECM,0,6.27528286,0,Single,53,0,1,9.955029877,1.378698977,7,14,2,2,0,0.536415453,0.463584547
94O9hrL3pQtuJRgwC92UAg==,Female,B2,Bangalore,BPS DM,0,7.918027064,0,Single,53,1,1,328.5488408,0.979063565,7,14,3,0,1,0.471430772,0.528569228
rIYm9WNqTiKc2XrUjfowRw==,Male,B3,Pune,BPS Oracle,0,5.059652149,0,Marr.,53,0.5,1,328.5488408,1.440114538,7,14,2.5,-1,1,0.269142722,0.730857278
1BcFyUecR15LBgq72chrMg==,Male,A5,Chennai,BPS Oracle,0,3.122528183,0,Single,53,0,1,9.955029877,0.877017021,7,14,2.5,1,1,0.335520484,0.664479516
+omqudi8QcfxkNgnUXcJkw==,Male,A5,Bangalore,BPS Oracle,0,6.932380542,0,Single,53,1.5,1,9.955029877,0.919570213,7,14,2,2,1,0.339299437,0.660700563
s2ukmD1DC0+BRnT/crGr4Q==,Male,B1,Chennai,BPS DM,0,9.955029877,0,Marr.,53,0,1,0.985646523,0.994038298,7,14,3,0,1,0.36618072,0.63381928
eK+nfvZeNhpLjvnqC4LdIQ==,Female,B2,Bangalore,BPS Oracle,0,10.87496663,0,Marr.,53,0,1,328.5488408,1.32211409,7,14,2,-2,0,0.537131643,0.462868357
3ps0CH1Z1c7XWGLy5F7oGQ==,Male,B2,Bangalore,BPS Oracle,0,30.91644592,0,Single,53,0,1,328.5488408,1.362225957,7,14,3,0,1,0.286003073,0.713996927
Bgm8bZL2iMg3X04wrPwdoA==,Male,B3,Chennai,BPS Big Data,0,4.533974004,0,Marr.,53,3.125,1,328.5488408,1.112038318,7,14,2.5,-1,0,0.706094971,0.293905029
oKh7cEOPSPzHjv/6udUmgQ==,Female,B3,Bangalore,BPS DM,0,7.950881948,0,Marr.,53,0.727272727,1,328.5488408,1.206635778,7,14,3,0,0,0.5431268,0.4568732
zfuv5rYlndXTKsfRThCZHg==,Female,C1,Chennai,BPS Cloud Data Platform,0,6.932380542,0,Marr.,53,0.363636364,1,328.5488408,1.108830672,7,14,2.5,1,0,0.653297658,0.346702342
2jls4v+STEoaucZUouTPHg==,Female,B1,Kolkata,BPS Oracle,0,0.985646523,0,Single,53,0.5,1,0.985646523,1.025953191,7,14,2.5,-1,1,0.299081335,0.700918665
zrXLtMejrmvEBuiWF7vuRQ==,Female,B2,Chennai,BPS DS&A,0,0.394258609,0,Single,53,0.666666667,1,328.5488408,1.20973612,7,14,2.5,-1,1,0.42506291,0.57493709
sdNV3KHylYidA42CJ4XKfA==,Female,B1,Bangalore,BPS Core BI,0,0.985646523,0,Single,81,0,1,328.5488408,1.136579935,7,14,3,0,0,0.744600023,0.255399977
MDNa1Jj8q1QGDFlQ2PKErg==,Male,B2,Pune,BPS Cloud Data Platform,0,14.42329411,0,Single,53,0,1,328.5488408,1.161990088,7,14,2,-2,1,0.337697699,0.662302301
EdwphuQypqj9vQ1nBbK+9g==,Male,B1,Chennai,BPS Oracle,0,1.971293045,0,Single,53,0.454545455,1,0.985646523,0.994038298,7,14,2,2,1,0.406349972,0.593650028
0upMQt5f/+Pniot5GAewtw==,Female,B1,Bangalore,BPS DM,0,9.955029877,0,Single,53,0.7,1,0.985646523,1.025953191,7,14,2,0,1,0.294820095,0.705179905
inJTBo2c7IDAsHy7wHajwQ==,Female,A5,Chennai,BPS Oracle,0,0.357789688,0,Single,53,2,1,12.97767921,0.940846809,7,14,2.5,1,0,0.67143552,0.32856448
+EFQel0LKjDubcuWxtpkCA==,Female,B1,Bangalore,BPS DM,0,6.833815889,0,Single,53,0.375,1,0.985646523,1.025953191,7,14,2,0,1,0.281790346,0.718209654
Pnob0bPDlJ+oECa2GJ8XXA==,Male,B1,Chennai,BPS Oracle,0,16.9202653,0,Single,53,0.357142857,1,0.985646523,0.994038298,7,14,3,0,1,0.332744561,0.667255439
1fppW8rBt1c9/clbcOyKyw==,Female,B2,Chennai,BPS MDM,0,0,0,Marr.,53,0.333333333,1,328.5488408,1.358634166,7,14,3,0,0,0.739687477,0.260312523
nTIuWU+ouZNqb1LGnS/3UQ==,Female,B1,Bangalore,BPS Cloud Data Platform,0,6.932380542,0,Single,53,0.416666667,1,328.5488408,0.982111356,7,14,3,0,0,0.575577419,0.424422581
+FELvXRDaHn6uKt8SKoALg==,Female,B1,Bangalore,BPS Cloud Data Platform,0,11.95917781,0,Single,53,0.375,1,328.5488408,1.317561268,7,14,2,2,0,0.51907489,0.48092511
tz0gTAXyb38UZOE50nzABw==,Female,B1,Bangalore,BPS Cloud Data Platform,0,12.25487176,0,Marr.,53,0.142857143,1,328.5488408,1.370153118,7,14,2,-2,1,0.480790375,0.519209625
Yw7Ry9uCWTyyDFzCCFsnLw==,Male,B2,Bangalore,BPS Cloud Data Platform,0,11.89346804,0,Single,81,0.2,1,328.5488408,0.948138324,7,14,2,-2,0,0.572038672,0.427961328
KTtYXXRTPvuHAhSwEFcAzQ==,Female,B3,Bangalore,BPS Mgmt and others,0,28.97800776,0,Single,81,0,1,3.975440974,1.407184943,7,14,2,-2,0,0.962823443,0.037176557
+dCF/TgwY9g4eh9ouJwP6g==,Male,B1,Chennai,BPS Oracle,0,6.932380542,0,Single,53,0.777777778,1,0.985646523,0.994038298,7,14,2.5,1,1,0.293915589,0.706084411
vS6osqihFI+xHnfMwAxIJA==,Female,B1,Chennai,BPS Oracle,0,15.9017639,0,Single,53,0.333333333,1,328.5488408,1.527701924,7,14,2,-2,1,0.478603555,0.521396445
686K5ZzTL3s7sGxJn+vwYQ==,Male,B1,Chennai,BPS MDM,0,18.89155835,0,Single,53,0.625,1,12.97767921,1.360270631,7,16,3,0,0,0.529294541,0.470705459
whKVGV/r0uekdKaDPD2v5w==,Female,B2,Chennai,BPS MDM,0,3.975440974,0,Marr.,81,0,1,3.975440974,1.471220766,7,16,3,0,1,0.239056913,0.760943087
LRoSv5a2KKUVFFOdA1RX/A==,Male,B1,Chennai,BPS Oracle,0,0.985646523,0,Single,53,0.5,1,18.95726812,1.000301357,7,16,2,0,1,0.336363327,0.663636673
7Gz41KQSnA3VGAiu1G01sg==,Male,B1,Kolkata,BPS Oracle,0,2.989794452,0,Single,53,0,1,12.97767921,0.956510713,7,16,3,0,0,0.519263176,0.480736824
4ozkLeFFeS9vAs6k+d6nlQ==,Female,B2,Chennai,BPS Big Data,0,2.956939568,0,Single,53,0,1,0.985646523,1.526825814,7,16,3,0,1,0.207557164,0.792442836
/oy3HPN68Jy8vyysfDUHyg==,Male,B3,Kolkata,BPS Big Data,0,8.706544282,0,Marr.,53,0,1,12.97767921,0.635151341,7,16,2.5,1,0,0.626367821,0.373632179
5sMnVDrHrqNpGZHlmnecag==,Female,B1,Kolkata,BPS Cloud Data Platform,0,30.94930081,0,Single,53,0.363636364,1,18.95726812,0.962564933,7,16,3,0,0,0.552532166,0.447467834
C+cuqqInVs2eSskGdMHZAQ==,Female,B1,Kolkata,BPS Big Data,0,6.538121933,0,Single,53,2.636363636,1,3.975440974,1.153723047,7,16,2,-2,1,0.148207634,0.851792366
5mRUnDn6usutxlnbWAWf0w==,Male,B1,Gandhinagar,BPS Cloud Data Platform,0,5.913879135,0,Single,53,0.666666667,1,21.97991745,1.028972625,7,16,3,0,1,0.311703034,0.688296966
CBeyB3fAkBNt8IxPAMtIfA==,Male,B1,Chennai,BPS Mkt Services & COEs,0,15.83605413,0,Single,53,2.666666667,0,0.985646523,1.169094574,7,16,3,0,1,0.45100469,0.54899531
M50oFeNOKnWXLDbLph469A==,Female,B3,Pune,BPS ECM,0,17.80734717,0,Marr.,81,0.384615385,1,3.975440974,1.38442752,7,16,2,-2,1,0.304238357,0.695761643
REUyp5TyAgdVTWg5kW+utg==,Male,B1,Gandhinagar,BPS Big Data,0,6.932380542,0,Single,53,0,1,6.932380542,1.208323874,7,15,2.5,-1,1,0.287028321,0.712971679
a672sp50CBnb/6Qercz6Dw==,Male,B1,Chennai,BPS Cloud Data Platform,0,25.88964866,0,Single,53,0.277777778,1,15.96747366,0.982091221,7,15,2.5,1,0,0.524804076,0.475195924
zUoRQ2j4O8bnpI8sjL84OQ==,Male,B3,Chennai,BPS MDM,0,17.33095135,0,Marr.,53,1.25,1,3.975440974,1.135561198,7,15,2.5,1,1,0.362666608,0.637333392
1tN+37RcEgiiLr8mcglvtA==,Female,B1,Gandhinagar,BPS Core BI,0,6.932380542,0,Marr.,53,0.875,1,15.96747366,1.008474221,7,15,1.5,-1,1,0.3705594,0.6294406
AqUQitq/GYAmBlOegNfMhg==,Male,B1,Chennai,BPS DM,0,1.971293045,0,Single,53,0.666666667,1,3.975440974,1.11913981,7,15,3,0,1,0.211760497,0.788239503
qmsYqm1KgVlUTYfrJ+S1Jg==,Female,B1,Chennai,BPS DM,0,6.932380542,0,Single,53,0.2,1,18.95726812,0.956510713,7,16,3,0,1,0.47279791,0.52720209
DqPZig+GjRiI6OBGkdT4bQ==,Male,D2,Pune,BPS DS&A,0,3.482617713,0,Not Available,53,0,0,0,0.927177535,7,15,3,0,0,0.994433656,0.005566344
gUUwAILUwnCpQzKXBN6EzQ==,Male,B1,Mumbai,BPS MDM,0,5.618185178,0,Marr.,53,1,1,6.932380542,1.207736249,7,16,2.5,1,0,0.52257667,0.47742333
xVRrcymo2DWvgSNsMjARUw==,Male,B1,Gandhinagar,BPS DM,0,6.932380542,0,Single,53,0,1,18.95726812,0.96442934,7,16,3,0,1,0.469886275,0.530113725
BZK1Cx9560V+cSpyg573lQ==,Female,B1,Chennai,BPS Core BI,0,30.94930081,0,Single,53,0,1,21.97991745,1.172274338,7,16,1,0,1,0.350745124,0.649254876
yItuGmWC2Wh6GZzYb7j4Dg==,Male,C1,Chennai,BPS Core BI,0,37.88168135,0,Marr.,81,0.166666667,1,9.955029877,0.989567516,7,16,2,2,1,0.349190197,0.650809803
lvsuN+VpA+jRmPecyWxZKA==,Female,B3,Kolkata,BPS DM,0,6.932380542,0,Marr.,53,0.333333333,1,25.00256679,0.982815939,7,16,3,0,0,0.508688692,0.491311308
V0ijPiWyufN6CL7M+5EG1A==,Male,B3,Bangalore,BPS Cloud Data Platform,0,3.975440974,0,Marr.,53,0,1,12.97767921,0.804677487,7,16,1.5,1,0,0.557889248,0.442110752
TfEB8yWIrThY/hCR9j6VEQ==,Male,B2,Chennai,BPS Core BI,0,14.16045504,0,Single,53,0.4,1,0.985646523,1.155597678,7,16,2,0,1,0.197868676,0.802131324
9w5Edbh54eBeeUpXgSaDhA==,Male,B1,Kolkata,BPS Big Data,0,7.918027064,0,Single,53,0,1,25.00256679,1.06423661,7,16,3,0,1,0.372011549,0.627988451
mYAXWATFUM3LW9qFzho2Iw==,Male,B3,Chennai,BPS Core BI,0,0.985646523,0,Marr.,53,0.571428571,1,328.5488408,1.302435249,7,16,2,0,0,0.706506276,0.293493724
S/eM8n/hiI06OKGl4X8SkQ==,Male,B1,Chennai,BPS Core BI,0,13.86476108,0,Single,53,0.625,1,3.975440974,1.09344661,7,16,3,0,1,0.237347306,0.762652694
BFKWM6xlKKBnY32j5gqfvw==,Female,B1,Kolkata,BPS Oracle,0,8.936528471,0,Single,53,0.5,1,25.00256679,1.029907564,7,16,3,0,1,0.347797255,0.652202745
IoO+nTRUHQwFmwSdQ/LPyw==,Female,B2,Chennai,BPS Core BI,0,5.913879135,0,Single,53,0,1,0.985646523,1.13184122,7,16,2.5,-1,1,0.198714847,0.801285153
bGQNPxQsAHQBFLloKhth1Q==,Female,B1,Bangalore,BPS Oracle,0,4.993942381,0,Single,53,0.7,1,25.00256679,1.060181245,7,16,2,0,1,0.285244845,0.714755155
BY5gxjuD6a2xYhH7kJlZNQ==,Female,B1,Kolkata,BPS Oracle,0,0,0,Single,53,15,0,25.00256679,1.031985928,7,16,2,2,0,0.940870679,0.059129321
cIsCnC34K3BqqN/UGBF4Wg==,Female,B1,Bangalore,BPS Big Data,0,33.90624037,0,Single,53,0.25,1,25.00256679,1.236231182,7,16,1,0,1,0.193879374,0.806120626
Vdl8hAVWZeWL4jnjhcw6Qw==,Male,B2,Bangalore,BPS Oracle,0,9.922174993,0,Single,53,9,1,3.975440974,1.355932787,7,16,2,0,1,0.105715386,0.894284614
vVy1qQbuDkBrlXorbItdvg==,Female,B2,Chennai,BPS Core BI,0,13.86476108,0,Marr.,81,0.25,1,25.00256679,1.050904463,7,16,3,0,0,0.608569813,0.391430187
lgjI5eXqp+MoZMdtxr1QLg==,Female,B1,Chennai,BPS Oracle,0,5.913879135,0,Single,53,0,1,25.00256679,1.068423768,7,16,2.5,-1,1,0.237120822,0.762879178
gKkd5lXHTI8qNBlzZhMQzA==,Male,B3,Chennai,BPS Cloud Data Platform,0,9.363641964,0,Marr.,53,0,1,3.975440974,1.25,7,15,1,0,1,0.439884305,0.560115695
vDKR0ri/hKG+HvrXf2yWIA==,Male,B2,Kolkata,BPS DM,0,6.932380542,0,Marr.,53,1,1,0.985646523,1.302721814,7,15,3,0,1,0.183534843,0.816465157
FNNrJzueV+T+YMlnu/3xKA==,Male,B3,Bangalore,BPS Cloud Data Platform,0,3.482617713,0,Not Available,53,0,0,0,0.927177535,7,15,3,0,0,0.976321537,0.023678463
2/UofFmPlISksGPs61vy7Q==,Male,B2,Chennai,BPS Mkt Services & COEs,0,6.242427976,0,Single,53,2.166666667,1,328.5488408,0.881835227,7,15,3,0,1,0.426089648,0.573910352
4AWgUpxr0+hG9UW5qDfZNg==,Male,B1,Chennai,BPS DM,0,6.932380542,0,Single,53,4.5,1,0.985646523,1.107052702,7,15,3,0,1,0.153709812,0.846290188
uauW9BhhNSktxiCGtN87lQ==,Female,A5,Bangalore,BPS Cloud Data Platform,0,0,0,Single,53,1,1,21.97991745,1.013303704,7,15,3,0,1,0.351779378,0.648220622
gM/AsjnKxF/kzU3p/6CD1g==,Female,B1,Bangalore,BPS Cloud Data Platform,0,3.975440974,0,Single,53,0.454545455,1,9.955029877,0.982089392,7,15,2.5,1,0,0.565015606,0.434984394
s4J/IVUWrborbFa8NabHpw==,Female,B2,Chennai,BPS Cloud Data Platform,0,11.20351547,0,Single,53,0.571428571,1,328.5488408,0.919068429,7,15,2.5,-1,0,0.521790379,0.478209621
50+yGBaaami+Ea1Khugw2g==,Female,B1,Chennai,BPS DS&A,0,24.73972772,0,Single,53,0.285714286,1,9.955029877,1.056758002,7,15,2,2,0,0.772633112,0.227366888
XJk0SHTkk7gcrjXn/2X+ng==,Female,B1,Chennai,BPS Big Data,0,4.961087497,0,Marr.,53,0,1,0.985646523,1.104501638,7,15,3,0,1,0.264625923,0.735374077
4Vq0LLiPVbSdoxr2hS1hOA==,Female,B1,Kolkata,BPS DM,0,5.683894947,0,Single,53,0,1,0.985646523,1.107052702,7,15,3,0,1,0.232991278,0.767008722
TRFG9K5W/ze+ycyhX6KCHw==,Female,B1,Bangalore,BPS Oracle,0,2.891229799,0,Single,53,0,1,9.955029877,0.983953798,7,15,2.5,1,1,0.422665509,0.577334491
IY4BmWF3AZJLVUV9N91Klg==,Female,B1,Chennai,BPS DM,0,6.932380542,0,Single,53,0,1,9.955029877,0.983953798,7,15,2.5,1,1,0.338365146,0.661634854
/+ed3jg6qw/ElaSSW4+u+A==,Male,B2,Chennai,BPS Cloud Data Platform,0,0.985646523,0,Single,53,0.2,1,0.985646523,1.453838305,7,15,3,0,0,0.546453942,0.453546058
pvt3zGIU4u45M1wc2mFTCg==,Female,B2,Chennai,BPS Core BI,0,0,0,Marr.,81,0.7,1,328.5488408,0.949145163,7,15,2,2,0,0.554149842,0.445850158
e0I+7zC0bqRFf+ErNTBQMQ==,Male,B3,Chennai,BPS Cloud Data Platform,0,2.924084683,0,Single,53,0.6,1,3.975440974,0.850379261,7,15,1.5,1,1,0.420578846,0.579421154
HaRGMxIQE/nAq5/IsA+B5Q==,Male,B2,Chennai,BPS Cloud Data Platform,0,6.800961005,0,Marr.,53,1.285714286,1,3.975440974,1.255117313,7,15,3,0,1,0.292936429,0.707063571
u2I6K7ktDEV1BEPstbJu6A==,Female,B3,Chennai,BPS Cloud Data Platform,0,13.96332574,0,Marr.,81,0,1,328.5488408,1.061637824,7,15,3,0,0,0.536618261,0.463381739
KloQkY8GRdUmFL2VfCHcAA==,Female,B1,Chennai,BPS ECM,0,2.694100495,0,Single,53,1.5,1,3.975440974,1.128545747,7,15,2.5,-1,1,0.204904065,0.795095935
ZqnWhEHR5HLH8/gAxH1hgA==,Male,B1,Bangalore,BPS Core BI,0,5.651040062,0,Single,53,0.333333333,1,9.955029877,0.955063086,7,15,2,2,1,0.453366867,0.546633133
MiMShGnmT6wlVuhx/NeYFQ==,Male,B1,Pune,BPS DM,0,4.993942381,0,Single,53,0.666666667,1,6.932380542,1.200723917,7,15,3,0,1,0.249942466,0.750057534
bO3MaH9Vr0eFPYp+I9ZyGg==,Female,B1,Bangalore,BPS Big Data,0,3.844021438,0,Marr.,53,0.285714286,1,0.985646523,1.114756915,7,15,2.5,-1,1,0.321889249,0.678110751
00n5QdKhOqrB6zQH0hx6oQ==,Male,B1,Bangalore,BPS Core BI,0,9.626481037,0,Single,53,0.333333333,1,3.975440974,1.128545747,7,15,2.5,-1,1,0.283770834,0.716229166
M405n6TO0s/SIv9cRUQuqQ==,Female,B1,Kolkata,BPS ECM,0,32.8220292,0,Single,53,0.357142857,1,0.985646523,1.107052702,7,15,3,0,1,0.240398336,0.759601664
irURNduliSC+eMQN62Ndeg==,Male,B1,Chennai,BPS Oracle,0,12.5834206,0,Single,53,0,1,3.975440974,1.119137279,7,15,3,0,1,0.186740983,0.813259017
T8YRaYCeToPo1eNcV48Oiw==,Female,B1,Chennai,BPS Oracle,0,6.932380542,0,Single,53,0.454545455,1,6.932380542,1.220604683,7,15,2.5,-1,1,0.237498579,0.762501421
Zdu35TwetgB11EWGuq63qw==,Female,B1,Chennai,BPS Oracle,0,7.293784267,0,Single,53,0,1,3.975440974,1.119137279,7,15,3,0,1,0.166548107,0.833451893
kQGwEcrQ6AnJv13EAsZcSg==,Male,C2,Chennai,BPS Cloud Data Platform,0,13.70048666,0,Marr.,53,0,1,328.5488408,1.305052909,7,15,3,0,1,0.487289148,0.512710852
BMfhsRgFYl8SHsryl0D9gw==,Male,B2,Chennai,BPS Big Data,0,2.102712581,0,Single,53,2.333333333,1,3.975440974,1.135620827,7,15,3,0,1,0.190693784,0.809306216
2u8wOTcTsqciAzB6PQJIMw==,Male,B3,Kolkata,BPS Oracle,0,11.82775827,0,Marr.,53,2.105263158,1,3.975440974,1.017250969,7,15,3,0,1,0.288776791,0.711223209
fEI2abCLwbh8Uyephz6o+Q==,Male,B1,Bangalore,BPS Cloud Data Platform,0,3.975440974,0,Single,53,0,1,3.975440974,1.126205321,7,15,2.5,-1,1,0.206267964,0.793732036
UYyqkMHzNUog7TxjaOHTJQ==,Female,B1,Chennai,BPS DM,0,6.932380542,0,Single,53,0.666666667,1,12.97767921,0.983953798,7,15,2.5,1,1,0.407633117,0.592366883
B6T0nW4RWnnBpsnNNpERjA==,Female,B2,Chennai,BPS Mgmt and others,0,10.64498244,0,Marr.,53,1.857142857,1,328.5488408,1.250000101,7,15,3,0,0,0.824758384,0.175241616
5BJmkfGG/xs2SA140g/msg==,Male,B1,Chennai,BPS Big Data,0,3.384053061,0,Single,53,0.25,1,3.975440974,1.111402172,7,15,2.5,-1,1,0.257051952,0.742948048
YtwKOEaUpbCkt2rYvqkS1w==,Female,B2,Chennai,BPS Oracle,0,8.903673587,0,Marr.,53,0.454545455,1,328.5488408,1.277821585,7,15,3,0,0,0.606143051,0.393856949
FQ13haWSxrHjjE7/LqRfRA==,Male,B1,Chennai,BPS Cloud Data Platform,0,13.96332574,0,Single,53,0.2,1,6.932380542,1.218264257,7,15,2,-2,1,0.308171312,0.691828688
PAVY60DaRoMF9yeNrmb7Lg==,Male,B1,Bangalore,BPS Core BI,0,6.932380542,0,Single,53,0.727272727,1,21.97991745,1.433784797,7,15,1.5,1,1,0.251425471,0.748574529
FaVA+V9fDh6yXVZaE+/2Wg==,Male,B2,Chennai,BPS Big Data,0,5.913879135,0,Single,53,1.214285714,1,0.985646523,1.128667288,7,15,3,0,1,0.201379292,0.798620708
ZYYkmOiLjhAwd7YOtcXrTg==,Female,B2,Kolkata,BPS Core BI,0,4.468264235,0,Single,53,1.5,1,3.975440974,1.929264358,7,15,3,0,1,0.166986408,0.833013592
/dE9KfcaqdSS8pad8HcQHA==,Female,B2,Chennai,BPS DM,0,7.950881948,0,Single,53,0,1,0.985646523,1.647518373,7,15,3,0,1,0.141089082,0.858910918
